VSG,pct,day,parasites
c4029_g1_i1_d30_1423,.001,30,1
c3071_g1_i2_d30_1452,.001,6,1
c3071_g1_i2_d30_1452,.001,12,1
c3071_g1_i2_d30_1452,.001,14,1
c3071_g1_i2_d30_1452,0.46970045,18,28182.02697
c3071_g1_i2_d30_1452,.001,21,1
c3071_g1_i2_d30_1452,.001,24,1
c3071_g1_i2_d30_1452,.001,26,1
c3071_g1_i2_d30_1452,.001,30,1
c4506_g1_i1_d14_1420,.001,6,1
c4506_g1_i1_d14_1420,.001,12,1
c4506_g1_i1_d14_1420,.001,14,1
c4506_g1_i1_d14_1420,0.279090305,18,16745.41832
c4506_g1_i1_d14_1420,.001,21,1
c4506_g1_i1_d14_1420,.001,24,1
c4506_g1_i1_d14_1420,.001,26,1
c4506_g1_i1_d14_1420,.001,30,1
c4435_g4_i1_d21_1472,.001,6,1
c4435_g4_i1_d21_1472,.001,12,1
c4435_g4_i1_d21_1472,.001,14,1
c4435_g4_i1_d21_1472,0.224171752,18,13450.30511
c4435_g4_i1_d21_1472,.001,21,1
c4435_g4_i1_d21_1472,.001,24,1
c4435_g4_i1_d21_1472,.001,26,1
c4435_g4_i1_d21_1472,.001,30,1
c3809_g1_i1_d18_1425,.001,6,1
c3809_g1_i1_d18_1425,.001,12,1
c3809_g1_i1_d18_1425,.001,14,1
c3809_g1_i1_d18_1425,0.203053855,18,12183.23132
c3809_g1_i1_d18_1425,5.760047925,21,691205.751
c3809_g1_i1_d18_1425,.001,24,1
c3809_g1_i1_d18_1425,.001,26,1
c3809_g1_i1_d18_1425,.001,30,1
c3726_g2_i1_d26_1406,.001,6,1
c3726_g2_i1_d26_1406,.001,12,1
c3726_g2_i1_d26_1406,.001,14,1
c3726_g2_i1_d26_1406,0.129043326,18,7742.59957
c3726_g2_i1_d26_1406,.001,21,1
c3726_g2_i1_d26_1406,.001,24,1
c3726_g2_i1_d26_1406,.001,26,1
c3726_g2_i1_d26_1406,0.0386845,30,38.68449976
c3836_g2_i1_d18_1600,.001,6,1
c3836_g2_i1_d18_1600,.001,12,1
c3836_g2_i1_d18_1600,.001,14,1
c3836_g2_i1_d18_1600,0.109187141,18,6551.228436
c3836_g2_i1_d18_1600,0.991914834,21,119029.7801
c3836_g2_i1_d18_1600,0.015876269,24,158.7626918
c3836_g2_i1_d18_1600,.001,26,1
c3836_g2_i1_d18_1600,.001,30,1
c3840_g1_i1_d18_1485,.001,6,1
c3840_g1_i1_d18_1485,.001,12,1
c3840_g1_i1_d18_1485,.001,14,1
c3840_g1_i1_d18_1485,0.10655999,18,6393.599428
c3840_g1_i1_d18_1485,1.60227435,21,192272.922
c3840_g1_i1_d18_1485,.001,24,1
c3840_g1_i1_d18_1485,0.020963179,26,20.96317861
c3840_g1_i1_d18_1485,.001,30,1
c3790_g3_i1_d26_1542,.001,6,1
c3790_g3_i1_d26_1542,.001,12,1
c3790_g3_i1_d26_1542,.001,14,1
c3790_g3_i1_d26_1542,0.100246149,18,6014.768913
c3790_g3_i1_d26_1542,0.086826332,21,10419.15987
c3790_g3_i1_d26_1542,0.535473313,24,5354.733131
c3790_g3_i1_d26_1542,0.951486718,26,951.4867185
c3790_g3_i1_d26_1542,.001,30,1
c4081_g1_i2_d21_1344,.001,6,1
c4081_g1_i2_d21_1344,.001,12,1
c4081_g1_i2_d21_1344,.001,14,1
c4081_g1_i2_d21_1344,0.08944832,18,5366.899222
c4081_g1_i2_d21_1344,0.921927834,21,110631.3401
c4081_g1_i2_d21_1344,.001,24,1
c4081_g1_i2_d21_1344,.001,26,1
c4081_g1_i2_d21_1344,.001,30,1
c2857_g1_i1_d18_1608,.001,6,1
c2857_g1_i1_d18_1608,.001,12,1
c2857_g1_i1_d18_1608,.001,14,1
c2857_g1_i1_d18_1608,0.082301569,18,4938.094159
c2857_g1_i1_d18_1608,.001,21,1
c2857_g1_i1_d18_1608,.001,24,1
c2857_g1_i1_d18_1608,.001,26,1
c2857_g1_i1_d18_1608,.001,30,1
c4435_g2_i2_d21_1692,.001,6,1
c4435_g2_i2_d21_1692,.001,12,1
c4435_g2_i2_d21_1692,.001,14,1
c4435_g2_i2_d21_1692,0.070222228,18,4213.333698
c4435_g2_i2_d21_1692,0.023343837,21,2801.260442
c4435_g2_i2_d21_1692,.001,24,1
c4435_g2_i2_d21_1692,.001,26,1
c4435_g2_i2_d21_1692,.001,30,1
c1439_g1_i1_d21_1328,.001,6,1
c1439_g1_i1_d21_1328,.001,12,1
c1439_g1_i1_d21_1328,.001,14,1
c1439_g1_i1_d21_1328,0.046590303,18,2795.418177
c1439_g1_i1_d21_1328,.001,21,1
c1439_g1_i1_d21_1328,.001,24,1
c1439_g1_i1_d21_1328,.001,26,1
c1439_g1_i1_d21_1328,0.015731771,30,15.7317706
c3608_g1_i1_d18_1354,.001,6,1
c3608_g1_i1_d18_1354,.001,12,1
c3608_g1_i1_d18_1354,.001,14,1
c3608_g1_i1_d18_1354,0.045908511,18,2754.510683
c3608_g1_i1_d18_1354,0.275434757,21,33052.17089
c3608_g1_i1_d18_1354,.001,24,1
c3608_g1_i1_d18_1354,.001,26,1
c3608_g1_i1_d18_1354,.001,30,1
c3788_g4_i1_d26_1461,.001,6,1
c3788_g4_i1_d26_1461,.001,12,1
c3788_g4_i1_d26_1461,.001,14,1
c3788_g4_i1_d26_1461,0.038760855,18,2325.6513
c3788_g4_i1_d26_1461,0.600245906,21,72029.50873
c3788_g4_i1_d26_1461,.001,24,1
c3788_g4_i1_d26_1461,.001,26,1
c3788_g4_i1_d26_1461,.001,30,1
c4500_g3_i2_d21_1017,.001,6,1
c4500_g3_i2_d21_1017,.001,12,1
c4500_g3_i2_d21_1017,.001,14,1
c4500_g3_i2_d21_1017,0.027609129,18,1656.54774
c4500_g3_i2_d21_1017,0.021488863,21,2578.663525
c4500_g3_i2_d21_1017,.001,24,1
c4500_g3_i2_d21_1017,.001,26,1
c4500_g3_i2_d21_1017,0.020603155,30,20.60315503
c4096_g1_i1_d21_1458,.001,6,1
c4096_g1_i1_d21_1458,.001,12,1
c4096_g1_i1_d21_1458,.001,14,1
c4096_g1_i1_d21_1458,0.02694688,18,1616.812825
c4096_g1_i1_d21_1458,0.01270255,21,1524.306016
c4096_g1_i1_d21_1458,.001,24,1
c4096_g1_i1_d21_1458,.001,26,1
c4096_g1_i1_d21_1458,.001,30,1
c3773_g1_i1_d26_1456,.001,6,1
c3773_g1_i1_d26_1456,.001,12,1
c3773_g1_i1_d26_1456,.001,14,1
c3773_g1_i1_d26_1456,0.024080643,18,1444.83855
c3773_g1_i1_d26_1456,0.383364883,21,46003.78597
c3773_g1_i1_d26_1456,.001,24,1
c3773_g1_i1_d26_1456,.001,26,1
c3773_g1_i1_d26_1456,.001,30,1
c4501_g1_i1_d14_1470,.001,6,1
c4501_g1_i1_d14_1470,.001,12,1
c4501_g1_i1_d14_1470,.001,14,1
c4501_g1_i1_d14_1470,0.021702552,18,1302.153114
c4501_g1_i1_d14_1470,0.59270481,21,71124.57715
c4501_g1_i1_d14_1470,.001,24,1
c4501_g1_i1_d14_1470,0.016087735,26,16.08773463
c4501_g1_i1_d14_1470,0.010963179,30,10.96317873
c3856_g3_i1_d18_1260,.001,6,1
c3856_g3_i1_d18_1260,.001,12,1
c3856_g3_i1_d18_1260,.001,14,1
c3856_g3_i1_d18_1260,0.016741724,18,1004.503453
c3856_g3_i1_d18_1260,6.290489916,21,754858.7899
c3856_g3_i1_d18_1260,.001,24,1
c3856_g3_i1_d18_1260,.001,26,1
c3856_g3_i1_d18_1260,.001,30,1
c1610_g1_i1_d18_1332,.001,6,1
c1610_g1_i1_d18_1332,.001,12,1
c1610_g1_i1_d18_1332,.001,14,1
c1610_g1_i1_d18_1332,0.016454644,18,987.2786523
c1610_g1_i1_d18_1332,.001,21,1
c1610_g1_i1_d18_1332,.001,24,1
c1610_g1_i1_d18_1332,.001,26,1
c1610_g1_i1_d18_1332,.001,30,1
c3778_g4_i1_d18_1377,.001,6,1
c3778_g4_i1_d18_1377,.001,12,1
c3778_g4_i1_d18_1377,.001,14,1
c3778_g4_i1_d18_1377,0.015401732,18,924.1039173
c3778_g4_i1_d18_1377,0.202839524,21,24340.74291
c3778_g4_i1_d18_1377,0.799325902,24,7993.259024
c3778_g4_i1_d18_1377,1.336079626,26,1336.079626
c3778_g4_i1_d18_1377,0.082416026,30,82.41602589
c3726_g1_i1_d26_1047,.001,6,1
c3726_g1_i1_d26_1047,.001,12,1
c3726_g1_i1_d26_1047,.001,14,1
c3726_g1_i1_d26_1047,0.011674013,18,700.4407978
c3726_g1_i1_d26_1047,0.112885974,21,13546.31693
c3726_g1_i1_d26_1047,.001,24,1
c3726_g1_i1_d26_1047,.001,26,1
c3726_g1_i1_d26_1047,.001,30,1
c4386_g1_i1_d21_1473,.001,6,1
c4386_g1_i1_d21_1473,.001,12,1
c4386_g1_i1_d21_1473,.001,14,1
c4386_g1_i1_d21_1473,.001,18,1
c4386_g1_i1_d21_1473,0.980097971,21,117611.7565
c4386_g1_i1_d21_1473,66.83151658,24,668315.1658
c4386_g1_i1_d21_1473,0.062469209,26,62.46920947
c4386_g1_i1_d21_1473,.001,30,1
c3607_g1_i1_d18_1435,.001,6,1
c3607_g1_i1_d18_1435,.001,12,1
c3607_g1_i1_d18_1435,.001,14,1
c3607_g1_i1_d18_1435,.001,18,1
c3607_g1_i1_d18_1435,0.019797333,21,2375.680002
c3607_g1_i1_d18_1435,.001,24,1
c3607_g1_i1_d18_1435,.001,26,1
c3607_g1_i1_d18_1435,.001,30,1
c4386_g4_i1_d21_1602,.001,6,1
c4386_g4_i1_d21_1602,.001,12,1
c4386_g4_i1_d21_1602,.001,14,1
c4386_g4_i1_d21_1602,.001,18,1
c4386_g4_i1_d21_1602,0.048921359,21,5870.563059
c4386_g4_i1_d21_1602,0.466330696,24,4663.306959
c4386_g4_i1_d21_1602,89.41890925,26,89418.90925
c4386_g4_i1_d21_1602,.001,30,1
c3056_g1_i1_d18_1383,.001,6,1
c3056_g1_i1_d18_1383,.001,12,1
c3056_g1_i1_d18_1383,.001,14,1
c3056_g1_i1_d18_1383,.001,18,1
c3056_g1_i1_d18_1383,0.030827342,21,3699.281046
c3056_g1_i1_d18_1383,0.020267231,24,202.6723113
c3056_g1_i1_d18_1383,.001,26,1
c3056_g1_i1_d18_1383,.001,30,1
c5515_g4_i2_d24_1154,.001,6,1
c5515_g4_i2_d24_1154,.001,12,1
c5515_g4_i2_d24_1154,.001,14,1
c5515_g4_i2_d24_1154,.001,18,1
c5515_g4_i2_d24_1154,0.01707696,21,2049.235161
c5515_g4_i2_d24_1154,.001,24,1
c5515_g4_i2_d24_1154,.001,26,1
c5515_g4_i2_d24_1154,.001,30,1
c3765_g1_i1_d26_1695,.001,6,1
c3765_g1_i1_d26_1695,.001,12,1
c3765_g1_i1_d26_1695,.001,14,1
c3765_g1_i1_d26_1695,.001,18,1
c3765_g1_i1_d26_1695,0.03012468,21,3614.961636
c3765_g1_i1_d26_1695,.001,24,1
c3765_g1_i1_d26_1695,.001,26,1
c3765_g1_i1_d26_1695,.001,30,1
c5544_g1_i1_d21_1332,.001,6,1
c5544_g1_i1_d21_1332,.001,12,1
c5544_g1_i1_d21_1332,.001,14,1
c5544_g1_i1_d21_1332,.001,18,1
c5544_g1_i1_d21_1332,0.094544241,21,11345.30894
c5544_g1_i1_d21_1332,10.1573796,24,101573.796
c5544_g1_i1_d21_1332,.001,26,1
c5544_g1_i1_d21_1332,0.023620513,30,23.62051332
c4435_g8_i1_d21_1521,.001,6,1
c4435_g8_i1_d21_1521,.001,12,1
c4435_g8_i1_d21_1521,.001,14,1
c4435_g8_i1_d21_1521,.001,18,1
c4435_g8_i1_d21_1521,0.206168068,21,24740.16821
c4435_g8_i1_d21_1521,3.462159404,24,34621.59404
c4435_g8_i1_d21_1521,.001,26,1
c4435_g8_i1_d21_1521,.001,30,1
c3239_g2_i1_d30_1443,.001,6,1
c3239_g2_i1_d30_1443,.001,12,1
c3239_g2_i1_d30_1443,.001,14,1
c3239_g2_i1_d30_1443,.001,18,1
c3239_g2_i1_d30_1443,.001,21,1
c3239_g2_i1_d30_1443,0.030784512,24,307.8451209
c3239_g2_i1_d30_1443,0.043041022,26,43.04102189
c3239_g2_i1_d30_1443,.001,30,1
c3687_g1_i2_d21_1455,.001,6,1
c3687_g1_i2_d21_1455,.001,12,1
c3687_g1_i2_d21_1455,.001,14,1
c3687_g1_i2_d21_1455,.001,18,1
c3687_g1_i2_d21_1455,0.015906829,21,1908.819468
c3687_g1_i2_d21_1455,0.011737181,24,117.3718123
c3687_g1_i2_d21_1455,0.723297234,26,723.297234
c3687_g1_i2_d21_1455,.001,30,1
c3584_g3_i1_d26_1470,.001,6,1
c3584_g3_i1_d26_1470,.001,12,1
c3584_g3_i1_d26_1470,.001,14,1
c3584_g3_i1_d26_1470,.001,18,1
c3584_g3_i1_d26_1470,.001,21,1
c3584_g3_i1_d26_1470,.001,24,1
c3584_g3_i1_d26_1470,.001,26,1
c3584_g3_i1_d26_1470,0.020123361,30,20.1233612
c4246_g3_i1_d21_1590,.001,6,1
c4246_g3_i1_d21_1590,.001,12,1
c4246_g3_i1_d21_1590,.001,14,1
c4246_g3_i1_d21_1590,.001,18,1
c4246_g3_i1_d21_1590,.001,21,1
c4246_g3_i1_d21_1590,0.337684615,24,3376.846149
c4246_g3_i1_d21_1590,1.046812813,26,1046.812813
c4246_g3_i1_d21_1590,.001,30,1
c5310_g1_i1_d24_1462,.001,6,1
c5310_g1_i1_d24_1462,.001,12,1
c5310_g1_i1_d24_1462,.001,14,1
c5310_g1_i1_d24_1462,.001,18,1
c5310_g1_i1_d24_1462,.001,21,1
c5310_g1_i1_d24_1462,0.025618081,24,256.1808119
c5310_g1_i1_d24_1462,0.010815041,26,10.81504098
c5310_g1_i1_d24_1462,.001,30,1
c4435_g6_i1_d21_1432,.001,6,1
c4435_g6_i1_d21_1432,.001,12,1
c4435_g6_i1_d21_1432,.001,14,1
c4435_g6_i1_d21_1432,.001,18,1
c4435_g6_i1_d21_1432,.001,21,1
c4435_g6_i1_d21_1432,.001,24,1
c4435_g6_i1_d21_1432,.001,26,1
c4435_g6_i1_d21_1432,0.016193855,30,16.1938546
c3107_g1_i1_d24_1470,.001,6,1
c3107_g1_i1_d24_1470,.001,12,1
c3107_g1_i1_d24_1470,.001,14,1
c3107_g1_i1_d24_1470,.001,18,1
c3107_g1_i1_d24_1470,.001,21,1
c3107_g1_i1_d24_1470,.001,24,1
c3107_g1_i1_d24_1470,0.061540369,26,61.54036926
c3107_g1_i1_d24_1470,.001,30,1
c3943_g1_i1_d30_1485,.001,6,1
c3943_g1_i1_d30_1485,.001,12,1
c3943_g1_i1_d30_1485,.001,14,1
c3943_g1_i1_d30_1485,.001,18,1
c3943_g1_i1_d30_1485,.001,21,1
c3943_g1_i1_d30_1485,.001,24,1
c3943_g1_i1_d30_1485,.001,26,1
c3943_g1_i1_d30_1485,10.55465997,30,10554.65997
c2383_g1_i1_d21_1317,.001,6,1
c2383_g1_i1_d21_1317,.001,12,1
c2383_g1_i1_d21_1317,.001,14,1
c2383_g1_i1_d21_1317,.001,18,1
c2383_g1_i1_d21_1317,0.015793861,21,1895.263341
c2383_g1_i1_d21_1317,.001,24,1
c2383_g1_i1_d21_1317,.001,26,1
c2383_g1_i1_d21_1317,0.171050732,30,171.0507323
c3761_g7_i1_d26_1485,.001,6,1
c3761_g7_i1_d26_1485,.001,12,1
c3761_g7_i1_d26_1485,.001,14,1
c3761_g7_i1_d26_1485,.001,18,1
c3761_g7_i1_d26_1485,.001,21,1
c3761_g7_i1_d26_1485,0.086552561,24,865.525613
c3761_g7_i1_d26_1485,.001,26,1
c3761_g7_i1_d26_1485,.001,30,1
c3810_g2_i1_d30_1512,.001,6,1
c3810_g2_i1_d30_1512,.001,12,1
c3810_g2_i1_d30_1512,.001,14,1
c3810_g2_i1_d30_1512,.001,18,1
c3810_g2_i1_d30_1512,.001,21,1
c3810_g2_i1_d30_1512,.001,24,1
c3810_g2_i1_d30_1512,.001,26,1
c3810_g2_i1_d30_1512,31.5688274,30,31568.8274
c3717_g1_i1_d26_1494,.001,6,1
c3717_g1_i1_d26_1494,.001,12,1
c3717_g1_i1_d26_1494,.001,14,1
c3717_g1_i1_d26_1494,.001,18,1
c3717_g1_i1_d26_1494,0.148469792,21,17816.3751
c3717_g1_i1_d26_1494,.001,24,1
c3717_g1_i1_d26_1494,.001,26,1
c3717_g1_i1_d26_1494,.001,30,1
c5527_g2_i1_d24_1440,.001,6,1
c5527_g2_i1_d24_1440,.001,12,1
c5527_g2_i1_d24_1440,.001,14,1
c5527_g2_i1_d24_1440,.001,18,1
c5527_g2_i1_d24_1440,0.116603227,21,13992.3873
c5527_g2_i1_d24_1440,4.245770399,24,42457.70399
c5527_g2_i1_d24_1440,.001,26,1
c5527_g2_i1_d24_1440,.001,30,1
c4435_g3_i1_d21_1533,.001,6,1
c4435_g3_i1_d21_1533,.001,12,1
c4435_g3_i1_d21_1533,.001,14,1
c4435_g3_i1_d21_1533,.001,18,1
c4435_g3_i1_d21_1533,0.017339689,21,2080.7627
c4435_g3_i1_d21_1533,.001,24,1
c4435_g3_i1_d21_1533,.001,26,1
c4435_g3_i1_d21_1533,.001,30,1
c1941_g1_i1_d18_1473,.001,6,1
c1941_g1_i1_d18_1473,.001,12,1
c1941_g1_i1_d18_1473,.001,14,1
c1941_g1_i1_d18_1473,.001,18,1
c1941_g1_i1_d18_1473,0.017003555,21,2040.426623
c1941_g1_i1_d18_1473,.001,24,1
c1941_g1_i1_d18_1473,.001,26,1
c1941_g1_i1_d18_1473,.001,30,1
c3433_g1_i1_d30_1403,.001,6,1
c3433_g1_i1_d30_1403,.001,12,1
c3433_g1_i1_d30_1403,.001,14,1
c3433_g1_i1_d30_1403,.001,18,1
c3433_g1_i1_d30_1403,.001,21,1
c3433_g1_i1_d30_1403,.001,24,1
c3433_g1_i1_d30_1403,.001,26,1
c3433_g1_i1_d30_1403,0.478105077,30,478.1050765
c4018_g2_i1_d30_1458,.001,6,1
c4018_g2_i1_d30_1458,.001,12,1
c4018_g2_i1_d30_1458,.001,14,1
c4018_g2_i1_d30_1458,.001,18,1
c4018_g2_i1_d30_1458,.001,21,1
c4018_g2_i1_d30_1458,.001,24,1
c4018_g2_i1_d30_1458,.001,26,1
c4018_g2_i1_d30_1458,3.005595315,30,3005.595315
c3484_g1_i1_d30_1461,.001,6,1
c3484_g1_i1_d30_1461,.001,12,1
c3484_g1_i1_d30_1461,.001,14,1
c3484_g1_i1_d30_1461,.001,18,1
c3484_g1_i1_d30_1461,.001,21,1
c3484_g1_i1_d30_1461,.001,24,1
c3484_g1_i1_d30_1461,.001,24,1
c3484_g1_i1_d30_1461,.001,26,1
c3484_g1_i1_d30_1461,0.016285174,30,16.28517409
c703_g1_i1_d18_1536,.001,6,1
c703_g1_i1_d18_1536,.001,12,1
c703_g1_i1_d18_1536,.001,14,1
c703_g1_i1_d18_1536,.001,18,1
c703_g1_i1_d18_1536,.001,21,1
c703_g1_i1_d18_1536,.001,24,1
c703_g1_i1_d18_1536,.001,26,1
c703_g1_i1_d18_1536,0.019482027,30,19.48202688
c3946_g1_i1_d30_1450,.001,6,1
c3946_g1_i1_d30_1450,.001,12,1
c3946_g1_i1_d30_1450,.001,14,1
c3946_g1_i1_d30_1450,.001,18,1
c3946_g1_i1_d30_1450,.001,21,1
c3946_g1_i1_d30_1450,.001,24,1
c3946_g1_i1_d30_1450,0.10760017,26,107.6001698
c3946_g1_i1_d30_1450,14.92720197,30,14927.20197
c3997_g1_i1_d30_1317,.001,6,1
c3997_g1_i1_d30_1317,.001,12,1
c3997_g1_i1_d30_1317,.001,14,1
c3997_g1_i1_d30_1317,.001,18,1
c3997_g1_i1_d30_1317,.001,21,1
c3997_g1_i1_d30_1317,.001,24,1
c3997_g1_i1_d30_1317,.001,26,1
c3997_g1_i1_d30_1317,0.11964003,30,119.6400298
c4005_g1_i1_d30_1471,.001,6,1
c4005_g1_i1_d30_1471,.001,12,1
c4005_g1_i1_d30_1471,.001,14,1
c4005_g1_i1_d30_1471,.001,18,1
c4005_g1_i1_d30_1471,.001,21,1
c4005_g1_i1_d30_1471,.001,24,1
c4005_g1_i1_d30_1471,.001,26,1
c4005_g1_i1_d30_1471,0.031916126,30,31.91612579
c5013_g1_i1_d12_1504,.001,6,1
c5013_g1_i1_d12_1504,.001,12,1
c5013_g1_i1_d12_1504,.001,14,1
c5013_g1_i1_d12_1504,.001,18,1
c5013_g1_i1_d12_1504,.001,21,1
c5013_g1_i1_d12_1504,0.046613303,24,466.1330261
c5013_g1_i1_d12_1504,.001,26,1
c5013_g1_i1_d12_1504,.001,30,1
c3798_g2_i4_d26_1465,.001,6,1
c3798_g2_i4_d26_1465,.001,12,1
c3798_g2_i4_d26_1465,.001,14,1
c3798_g2_i4_d26_1465,.001,18,1
c3798_g2_i4_d26_1465,.001,21,1
c3798_g2_i4_d26_1465,0.033334258,24,333.3425781
c3798_g2_i4_d26_1465,0.013202907,26,13.20290653
c3798_g2_i4_d26_1465,.001,30,1
c4054_g1_i1_d24_1482,.001,6,1
c4054_g1_i1_d24_1482,.001,12,1
c4054_g1_i1_d24_1482,.001,14,1
c4054_g1_i1_d24_1482,.001,18,1
c4054_g1_i1_d24_1482,.001,21,1
c4054_g1_i1_d24_1482,.001,24,1
c4054_g1_i1_d24_1482,.001,26,1
c4054_g1_i1_d24_1482,0.020605143,30,20.60514257
c2085_g1_i1_d30_1500,.001,6,1
c2085_g1_i1_d30_1500,.001,12,1
c2085_g1_i1_d30_1500,.001,14,1
c2085_g1_i1_d30_1500,.001,18,1
c2085_g1_i1_d30_1500,.001,21,1
c2085_g1_i1_d30_1500,.001,24,1
c2085_g1_i1_d30_1500,0.056543763,26,56.54376333
c2085_g1_i1_d30_1500,34.72107404,30,34721.07404
c2820_g1_i2_d30_1421,.001,6,1
c2820_g1_i2_d30_1421,.001,12,1
c2820_g1_i2_d30_1421,.001,14,1
c2820_g1_i2_d30_1421,.001,18,1
c2820_g1_i2_d30_1421,.001,21,1
c2820_g1_i2_d30_1421,.001,24,1
c2820_g1_i2_d30_1421,0.542796859,26,542.7968589
c2820_g1_i2_d30_1421,0.049116292,30,49.11629166
c2851_g1_i2_d26_1412,.001,6,1
c2851_g1_i2_d26_1412,.001,12,1
c2851_g1_i2_d26_1412,.001,14,1
c2851_g1_i2_d26_1412,.001,18,1
c2851_g1_i2_d26_1412,.001,21,1
c2851_g1_i2_d26_1412,.001,24,1
c2851_g1_i2_d26_1412,0.025687871,26,25.68787055
c2851_g1_i2_d26_1412,0.195722445,30,195.722445
c4014_g2_i1_d30_1416,.001,6,1
c4014_g2_i1_d30_1416,.001,12,1
c4014_g2_i1_d30_1416,.001,14,1
c4014_g2_i1_d30_1416,.001,18,1
c4014_g2_i1_d30_1416,.001,21,1
c4014_g2_i1_d30_1416,.001,24,1
c4014_g2_i1_d30_1416,.001,26,1
c4014_g2_i1_d30_1416,3.034321944,30,3034.321944
c3967_g6_i1_d30_1289,.001,6,1
c3967_g6_i1_d30_1289,.001,12,1
c3967_g6_i1_d30_1289,.001,14,1
c3967_g6_i1_d30_1289,.001,18,1
c3967_g6_i1_d30_1289,.001,21,1
c3967_g6_i1_d30_1289,.001,24,1
c3967_g6_i1_d30_1289,.001,26,1
c3967_g6_i1_d30_1289,0.197746505,30,197.7465053
c3969_g1_i2_d30_1462,.001,6,1
c3969_g1_i2_d30_1462,.001,12,1
c3969_g1_i2_d30_1462,.001,14,1
c3969_g1_i2_d30_1462,.001,18,1
c3969_g1_i2_d30_1462,.001,21,1
c3969_g1_i2_d30_1462,.001,24,1
c3969_g1_i2_d30_1462,.001,26,1
c3969_g1_i2_d30_1462,0.105019571,30,105.0195712
c3358_g1_i2_d30_1539,.001,6,1
c3358_g1_i2_d30_1539,.001,12,1
c3358_g1_i2_d30_1539,.001,14,1
c3358_g1_i2_d30_1539,.001,18,1
c3358_g1_i2_d30_1539,.001,21,1
c3358_g1_i2_d30_1539,.001,24,1
c3358_g1_i2_d30_1539,.001,26,1
c3358_g1_i2_d30_1539,0.028419748,30,28.4197479
c4044_g1_i1_d30_1207,.001,6,1
c4044_g1_i1_d30_1207,.001,12,1
c4044_g1_i1_d30_1207,.001,14,1
c4044_g1_i1_d30_1207,.001,18,1
c4044_g1_i1_d30_1207,.001,21,1
c4044_g1_i1_d30_1207,.001,24,1
c4044_g1_i1_d30_1207,.001,26,1
c4044_g1_i1_d30_1207,0.021436411,30,21.43641095
c4005_g2_i1_d30_1091,.001,6,1
c4005_g2_i1_d30_1091,.001,12,1
c4005_g2_i1_d30_1091,.001,14,1
c4005_g2_i1_d30_1091,.001,18,1
c4005_g2_i1_d30_1091,.001,21,1
c4005_g2_i1_d30_1091,.001,24,1
c4005_g2_i1_d30_1091,.001,26,1
c4005_g2_i1_d30_1091,0.019037603,30,19.03760285
c3761_g8_i1_d26_1470,.001,6,1
c3761_g8_i1_d26_1470,.001,12,1
c3761_g8_i1_d26_1470,.001,14,1
c3761_g8_i1_d26_1470,.001,18,1
c3761_g8_i1_d26_1470,.001,21,1
c3761_g8_i1_d26_1470,.001,24,1
c3761_g8_i1_d26_1470,.001,26,1
c3761_g8_i1_d26_1470,0.018285228,30,18.28522838
c2964_g1_i1_d30_1494,.001,6,1
c2964_g1_i1_d30_1494,.001,12,1
c2964_g1_i1_d30_1494,.001,14,1
c2964_g1_i1_d30_1494,.001,18,1
c2964_g1_i1_d30_1494,.001,21,1
c2964_g1_i1_d30_1494,.001,24,1
c2964_g1_i1_d30_1494,.001,26,1
c2964_g1_i1_d30_1494,0.01724052,30,17.24052013
