VSG,pct,day,parasites
c3578_g2_i2_d26_1569,.001,12,1
c3578_g2_i2_d26_1569,.001,14,1
c3578_g2_i2_d26_1569,.001,18,1
c3578_g2_i2_d26_1569,0.012254561,21,490.1824349
c3578_g2_i2_d26_1569,.001,24,1
c3578_g2_i2_d26_1569,.001,26,1
c3578_g2_i2_d26_1569,0.134820029,30,29660.40637
c3761_g4_i1_d26_1491,.001,6,1
c3761_g4_i1_d26_1491,.001,12,1
c3761_g4_i1_d26_1491,.001,14,1
c3761_g4_i1_d26_1491,.001,18,1
c3761_g4_i1_d26_1491,.001,21,1
c3761_g4_i1_d26_1491,.001,24,1
c3761_g4_i1_d26_1491,0.033440828,26,33.44082779
c3761_g4_i1_d26_1491,.001,30,1
c4506_g1_i1_d14_1420,.001,6,1
c4506_g1_i1_d14_1420,.001,12,1
c4506_g1_i1_d14_1420,.001,14,1
c4506_g1_i1_d14_1420,.001,18,1
c4506_g1_i1_d14_1420,0.01334142,21,533.6568065
c4506_g1_i1_d14_1420,.001,24,1
c4506_g1_i1_d14_1420,.001,26,1
c4506_g1_i1_d14_1420,.001,30,1
c3790_g3_i1_d26_1542,.001,6,1
c3790_g3_i1_d26_1542,.001,12,1
c3790_g3_i1_d26_1542,.001,14,1
c3790_g3_i1_d26_1542,.001,18,1
c3790_g3_i1_d26_1542,0.135066322,21,5402.65288
c3790_g3_i1_d26_1542,0.080081325,24,12012.19874
c3790_g3_i1_d26_1542,0.119456452,26,119.4564523
c3790_g3_i1_d26_1542,.001,30,1
c5527_g3_i1_d24_1446,.001,6,1
c5527_g3_i1_d24_1446,.001,12,1
c5527_g3_i1_d24_1446,.001,14,1
c5527_g3_i1_d24_1446,.001,18,1
c5527_g3_i1_d24_1446,.001,21,1
c5527_g3_i1_d24_1446,.001,24,1
c5527_g3_i1_d24_1446,0.105290615,26,105.2906154
c5527_g3_i1_d24_1446,0.130656523,30,28744.43498
c4435_g4_i1_d21_1472,.001,6,1
c4435_g4_i1_d21_1472,.001,12,1
c4435_g4_i1_d21_1472,.001,14,1
c4435_g4_i1_d21_1472,.001,18,1
c4435_g4_i1_d21_1472,0.028489201,21,1139.568051
c4435_g4_i1_d21_1472,.001,24,1
c4435_g4_i1_d21_1472,.001,26,1
c4435_g4_i1_d21_1472,.001,30,1
c4005_g1_i1_d30_1471,.001,6,1
c4005_g1_i1_d30_1471,.001,12,1
c4005_g1_i1_d30_1471,.001,14,1
c4005_g1_i1_d30_1471,.001,18,1
c4005_g1_i1_d30_1471,.001,21,1
c4005_g1_i1_d30_1471,.001,24,1
c4005_g1_i1_d30_1471,0.074699156,26,74.69915559
c4005_g1_i1_d30_1471,4.24891297,30,934760.8534
c4500_g3_i2_d21_1017,.001,6,1
c4500_g3_i2_d21_1017,.001,12,1
c4500_g3_i2_d21_1017,.001,14,1
c4500_g3_i2_d21_1017,.001,18,1
c4500_g3_i2_d21_1017,.001,21,1
c4500_g3_i2_d21_1017,.001,24,1
c4500_g3_i2_d21_1017,.001,26,1
c4500_g3_i2_d21_1017,0.025465686,30,5602.450815
c1439_g1_i1_d21_1328,.001,6,1
c1439_g1_i1_d21_1328,.001,12,1
c1439_g1_i1_d21_1328,.001,14,1
c1439_g1_i1_d21_1328,.001,18,1
c1439_g1_i1_d21_1328,.001,21,1
c1439_g1_i1_d21_1328,.001,24,1
c1439_g1_i1_d21_1328,0.042577246,26,42.57724644
c1439_g1_i1_d21_1328,0.016292348,30,3584.316595
c4081_g1_i2_d21_1344,.001,6,1
c4081_g1_i2_d21_1344,.001,12,1
c4081_g1_i2_d21_1344,.001,14,1
c4081_g1_i2_d21_1344,.001,18,1
c4081_g1_i2_d21_1344,.001,21,1
c4081_g1_i2_d21_1344,.001,24,1
c4081_g1_i2_d21_1344,0.200924341,26,200.9243408
c4081_g1_i2_d21_1344,3.456045515,30,760330.0134
c3765_g1_i1_d26_1695,.001,6,1
c3765_g1_i1_d26_1695,.001,12,1
c3765_g1_i1_d26_1695,.001,14,1
c3765_g1_i1_d26_1695,.001,18,1
c3765_g1_i1_d26_1695,.001,21,1
c3765_g1_i1_d26_1695,.001,24,1
c3765_g1_i1_d26_1695,1.325289074,26,1325.289074
c3765_g1_i1_d26_1695,.001,30,1
c3484_g1_i1_d30_1461,.001,6,1
c3484_g1_i1_d30_1461,.001,12,1
c3484_g1_i1_d30_1461,.001,14,1
c3484_g1_i1_d30_1461,.001,18,1
c3484_g1_i1_d30_1461,.001,21,1
c3484_g1_i1_d30_1461,.001,24,1
c3484_g1_i1_d30_1461,0.175155265,26,175.155265
c3484_g1_i1_d30_1461,.001,30,1
c3773_g1_i1_d26_1456,.001,6,1
c3773_g1_i1_d26_1456,.001,12,1
c3773_g1_i1_d26_1456,.001,14,1
c3773_g1_i1_d26_1456,.001,18,1
c3773_g1_i1_d26_1456,.001,21,1
c3773_g1_i1_d26_1456,.001,24,1
c3773_g1_i1_d26_1456,1.808839381,26,1808.839381
c3773_g1_i1_d26_1456,.001,30,1
c3798_g2_i4_d26_1465,.001,6,1
c3798_g2_i4_d26_1465,.001,12,1
c3798_g2_i4_d26_1465,.001,14,1
c3798_g2_i4_d26_1465,.001,18,1
c3798_g2_i4_d26_1465,0.017601672,21,704.0668979
c3798_g2_i4_d26_1465,.001,24,1
c3798_g2_i4_d26_1465,2.642186058,26,2642.186058
c3798_g2_i4_d26_1465,.001,30,1
c3584_g3_i1_d26_1470,.001,6,1
c3584_g3_i1_d26_1470,.001,12,1
c3584_g3_i1_d26_1470,.001,14,1
c3584_g3_i1_d26_1470,.001,18,1
c3584_g3_i1_d26_1470,0.016794536,21,671.7814498
c3584_g3_i1_d26_1470,.001,24,1
c3584_g3_i1_d26_1470,1.384844853,26,1384.844853
c3584_g3_i1_d26_1470,.001,30,1
c5544_g1_i1_d21_1332,.001,6,1
c5544_g1_i1_d21_1332,.001,12,1
c5544_g1_i1_d21_1332,.001,14,1
c5544_g1_i1_d21_1332,.001,18,1
c5544_g1_i1_d21_1332,0.014073839,21,562.9535451
c5544_g1_i1_d21_1332,.001,24,1
c5544_g1_i1_d21_1332,.001,26,1
c5544_g1_i1_d21_1332,.001,30,1
c4386_g4_i1_d21_1602,.001,6,1
c4386_g4_i1_d21_1602,.001,12,1
c4386_g4_i1_d21_1602,.001,14,1
c4386_g4_i1_d21_1602,.001,18,1
c4386_g4_i1_d21_1602,.001,21,1
c4386_g4_i1_d21_1602,0.012322247,24,1848.337041
c4386_g4_i1_d21_1602,0.152869917,26,152.8699171
c4386_g4_i1_d21_1602,.001,30,1
c4386_g1_i1_d21_1473,.001,6,1
c4386_g1_i1_d21_1473,.001,12,1
c4386_g1_i1_d21_1473,.001,14,1
c4386_g1_i1_d21_1473,.001,18,1
c4386_g1_i1_d21_1473,.001,21,1
c4386_g1_i1_d21_1473,0.022320148,24,3348.022127
c4386_g1_i1_d21_1473,12.7900975,26,12790.0975
c4386_g1_i1_d21_1473,.001,30,1
c3764_g1_i1_d26_1479,.001,6,1
c3764_g1_i1_d26_1479,.001,12,1
c3764_g1_i1_d26_1479,.001,14,1
c3764_g1_i1_d26_1479,.001,18,1
c3764_g1_i1_d26_1479,.001,21,1
c3764_g1_i1_d26_1479,.001,24,1
c3764_g1_i1_d26_1479,0.377323249,26,377.3232495
c3764_g1_i1_d26_1479,.001,30,1
c3687_g1_i2_d21_1455,.001,6,1
c3687_g1_i2_d21_1455,.001,12,1
c3687_g1_i2_d21_1455,.001,14,1
c3687_g1_i2_d21_1455,.001,18,1
c3687_g1_i2_d21_1455,.001,21,1
c3687_g1_i2_d21_1455,.001,24,1
c3687_g1_i2_d21_1455,3.783850089,26,3783.850089
c3687_g1_i2_d21_1455,.001,30,1
c2921_g1_i1_d26_1419,.001,6,1
c2921_g1_i1_d26_1419,.001,12,1
c2921_g1_i1_d26_1419,.001,14,1
c2921_g1_i1_d26_1419,.001,18,1
c2921_g1_i1_d26_1419,.001,21,1
c2921_g1_i1_d26_1419,.001,24,1
c2921_g1_i1_d26_1419,0.076486509,26,76.48650857
c2921_g1_i1_d26_1419,.001,30,1
c3584_g2_i2_d26_1623,.001,6,1
c3584_g2_i2_d26_1623,.001,12,1
c3584_g2_i2_d26_1623,.001,14,1
c3584_g2_i2_d26_1623,.001,18,1
c3584_g2_i2_d26_1623,.001,21,1
c3584_g2_i2_d26_1623,.001,24,1
c3584_g2_i2_d26_1623,1.285322695,26,1285.322695
c3584_g2_i2_d26_1623,.001,30,1
c4500_g2_i2_d21_1395,.001,6,1
c4500_g2_i2_d21_1395,.001,12,1
c4500_g2_i2_d21_1395,.001,14,1
c4500_g2_i2_d21_1395,.001,18,1
c4500_g2_i2_d21_1395,.001,21,1
c4500_g2_i2_d21_1395,.001,24,1
c4500_g2_i2_d21_1395,0.131729217,26,131.7292171
c4500_g2_i2_d21_1395,0.108093633,30,23780.59919
c1760_g1_i1_d21_1445,.001,6,1
c1760_g1_i1_d21_1445,.001,12,1
c1760_g1_i1_d21_1445,.001,14,1
c1760_g1_i1_d21_1445,.001,18,1
c1760_g1_i1_d21_1445,.001,21,1
c1760_g1_i1_d21_1445,.001,24,1
c1760_g1_i1_d21_1445,0.01605206,26,16.05206027
c1760_g1_i1_d21_1445,.001,30,1
c3208_g1_i1_d30_1419,.001,6,1
c3208_g1_i1_d30_1419,.001,12,1
c3208_g1_i1_d30_1419,.001,14,1
c3208_g1_i1_d30_1419,.001,18,1
c3208_g1_i1_d30_1419,.001,21,1
c3208_g1_i1_d30_1419,.001,24,1
c3208_g1_i1_d30_1419,1.377702475,26,1377.702475
c3208_g1_i1_d30_1419,.001,30,1
c3770_g2_i1_d26_1545,.001,6,1
c3770_g2_i1_d26_1545,.001,12,1
c3770_g2_i1_d26_1545,.001,14,1
c3770_g2_i1_d26_1545,.001,18,1
c3770_g2_i1_d26_1545,.001,21,1
c3770_g2_i1_d26_1545,0.016291268,24,2443.690195
c3770_g2_i1_d26_1545,25.94084917,26,25940.84917
c3770_g2_i1_d26_1545,.001,30,1
c3777_g1_i1_d26_1242,.001,6,1
c3777_g1_i1_d26_1242,.001,12,1
c3777_g1_i1_d26_1242,.001,14,1
c3777_g1_i1_d26_1242,.001,18,1
c3777_g1_i1_d26_1242,.001,21,1
c3777_g1_i1_d26_1242,.001,24,1
c3777_g1_i1_d26_1242,4.229710625,26,4229.710625
c3777_g1_i1_d26_1242,.001,30,1
c1941_g1_i1_d18_1473,.001,6,1
c1941_g1_i1_d18_1473,.001,12,1
c1941_g1_i1_d18_1473,.001,14,1
c1941_g1_i1_d18_1473,.001,18,1
c1941_g1_i1_d18_1473,.001,21,1
c1941_g1_i1_d18_1473,.001,24,1
c1941_g1_i1_d18_1473,0.034662986,26,34.66298615
c1941_g1_i1_d18_1473,1.215665922,30,267446.5029
c5527_g5_i1_d24_1461,.001,6,1
c5527_g5_i1_d24_1461,.001,12,1
c5527_g5_i1_d24_1461,.001,14,1
c5527_g5_i1_d24_1461,.001,18,1
c5527_g5_i1_d24_1461,.001,21,1
c5527_g5_i1_d24_1461,.001,24,1
c5527_g5_i1_d24_1461,0.215095684,26,215.0956844
c5527_g5_i1_d24_1461,0.011719548,30,2578.300624
c4996_g1_i1_d12_1476,.001,6,1
c4996_g1_i1_d12_1476,.001,12,1
c4996_g1_i1_d12_1476,.001,14,1
c4996_g1_i1_d12_1476,.001,18,1
c4996_g1_i1_d12_1476,.001,21,1
c4996_g1_i1_d12_1476,.001,24,1
c4996_g1_i1_d12_1476,0.010563433,26,10.56343317
c4996_g1_i1_d12_1476,.001,30,1
c4054_g1_i1_d24_1482,.001,6,1
c4054_g1_i1_d24_1482,.001,12,1
c4054_g1_i1_d24_1482,.001,14,1
c4054_g1_i1_d24_1482,.001,18,1
c4054_g1_i1_d24_1482,.001,21,1
c4054_g1_i1_d24_1482,.001,24,1
c4054_g1_i1_d24_1482,4.341103452,26,4341.103452
c4054_g1_i1_d24_1482,.001,30,1
c3943_g1_i1_d30_1485,.001,6,1
c3943_g1_i1_d30_1485,.001,12,1
c3943_g1_i1_d30_1485,.001,14,1
c3943_g1_i1_d30_1485,.001,18,1
c3943_g1_i1_d30_1485,.001,21,1
c3943_g1_i1_d30_1485,.001,24,1
c3943_g1_i1_d30_1485,1.546913164,26,1546.913164
c3943_g1_i1_d30_1485,.001,30,1
c3717_g1_i1_d26_1494,.001,6,1
c3717_g1_i1_d26_1494,.001,12,1
c3717_g1_i1_d26_1494,.001,14,1
c3717_g1_i1_d26_1494,.001,18,1
c3717_g1_i1_d26_1494,.001,21,1
c3717_g1_i1_d26_1494,.001,24,1
c3717_g1_i1_d26_1494,0.240860272,26,240.8602719
c3717_g1_i1_d26_1494,0.224580984,30,49407.81647
c3877_g3_i1_d30_1167,.001,6,1
c3877_g3_i1_d30_1167,.001,12,1
c3877_g3_i1_d30_1167,.001,14,1
c3877_g3_i1_d30_1167,.001,18,1
c3877_g3_i1_d30_1167,.001,21,1
c3877_g3_i1_d30_1167,.001,24,1
c3877_g3_i1_d30_1167,0.034829419,26,34.82941903
c3877_g3_i1_d30_1167,.001,30,1
c3788_g4_i1_d26_1461,.001,6,1
c3788_g4_i1_d26_1461,.001,12,1
c3788_g4_i1_d26_1461,.001,14,1
c3788_g4_i1_d26_1461,.001,18,1
c3788_g4_i1_d26_1461,.001,21,1
c3788_g4_i1_d26_1461,.001,24,1
c3788_g4_i1_d26_1461,0.043275521,26,43.27552055
c3788_g4_i1_d26_1461,0.440675316,30,96948.56958
c3788_g3_i2_d26_1470,.001,6,1
c3788_g3_i2_d26_1470,.001,12,1
c3788_g3_i2_d26_1470,.001,14,1
c3788_g3_i2_d26_1470,.001,18,1
c3788_g3_i2_d26_1470,.001,21,1
c3788_g3_i2_d26_1470,.001,24,1
c3788_g3_i2_d26_1470,0.489153444,26,489.1534439
c3788_g3_i2_d26_1470,.001,30,1
c3946_g1_i1_d30_1450,.001,6,1
c3946_g1_i1_d30_1450,.001,12,1
c3946_g1_i1_d30_1450,.001,14,1
c3946_g1_i1_d30_1450,.001,18,1
c3946_g1_i1_d30_1450,.001,21,1
c3946_g1_i1_d30_1450,.001,24,1
c3946_g1_i1_d30_1450,.001,26,1
c3946_g1_i1_d30_1450,0.013715975,30,3017.51461
c3726_g2_i1_d26_1406,.001,6,1
c3726_g2_i1_d26_1406,.001,12,1
c3726_g2_i1_d26_1406,.001,14,1
c3726_g2_i1_d26_1406,.001,18,1
c3726_g2_i1_d26_1406,.001,21,1
c3726_g2_i1_d26_1406,.001,24,1
c3726_g2_i1_d26_1406,0.201847858,26,201.8478575
c3726_g2_i1_d26_1406,0.035744784,30,7863.852467
c703_g1_i1_d18_1536,.001,6,1
c703_g1_i1_d18_1536,.001,12,1
c703_g1_i1_d18_1536,.001,14,1
c703_g1_i1_d18_1536,.001,18,1
c703_g1_i1_d18_1536,.001,21,1
c703_g1_i1_d18_1536,.001,24,1
c703_g1_i1_d18_1536,0.123061238,26,123.061238
c703_g1_i1_d18_1536,1.530166092,30,336636.5403
c4435_g8_i1_d21_1521,.001,6,1
c4435_g8_i1_d21_1521,.001,12,1
c4435_g8_i1_d21_1521,.001,14,1
c4435_g8_i1_d21_1521,.001,18,1
c4435_g8_i1_d21_1521,.001,21,1
c4435_g8_i1_d21_1521,.001,24,1
c4435_g8_i1_d21_1521,0.394558219,26,394.5582187
c4435_g8_i1_d21_1521,.001,30,1
c3555_g1_i2_d18_1519,.001,6,1
c3555_g1_i2_d18_1519,.001,12,1
c3555_g1_i2_d18_1519,.001,14,1
c3555_g1_i2_d18_1519,.001,18,1
c3555_g1_i2_d18_1519,.001,21,1
c3555_g1_i2_d18_1519,.001,24,1
c3555_g1_i2_d18_1519,0.108147135,26,108.1471348
c3555_g1_i2_d18_1519,.001,30,1
c3746_g1_i1_d26_1496,.001,6,1
c3746_g1_i1_d26_1496,.001,12,1
c3746_g1_i1_d26_1496,.001,14,1
c3746_g1_i1_d26_1496,.001,18,1
c3746_g1_i1_d26_1496,.001,21,1
c3746_g1_i1_d26_1496,.001,24,1
c3746_g1_i1_d26_1496,0.21619684,26,216.1968404
c3746_g1_i1_d26_1496,.001,30,1
c3981_g3_i1_d30_1590,.001,6,1
c3981_g3_i1_d30_1590,.001,12,1
c3981_g3_i1_d30_1590,.001,14,1
c3981_g3_i1_d30_1590,.001,18,1
c3981_g3_i1_d30_1590,.001,21,1
c3981_g3_i1_d30_1590,.001,24,1
c3981_g3_i1_d30_1590,0.116657763,26,116.6577628
c3981_g3_i1_d30_1590,5.177342579,30,1139015.367
c2947_g1_i1_d30_1719,.001,6,1
c2947_g1_i1_d30_1719,.001,12,1
c2947_g1_i1_d30_1719,.001,14,1
c2947_g1_i1_d30_1719,.001,18,1
c2947_g1_i1_d30_1719,.001,21,1
c2947_g1_i1_d30_1719,.001,24,1
c2947_g1_i1_d30_1719,0.011631533,26,11.63153259
c2947_g1_i1_d30_1719,0.019056291,30,4192.384125
c3726_g1_i1_d26_1047,.001,6,1
c3726_g1_i1_d26_1047,.001,12,1
c3726_g1_i1_d26_1047,.001,14,1
c3726_g1_i1_d26_1047,.001,18,1
c3726_g1_i1_d26_1047,.001,21,1
c3726_g1_i1_d26_1047,.001,24,1
c3726_g1_i1_d26_1047,0.140940202,26,140.9402019
c3726_g1_i1_d26_1047,0.899606423,30,197913.4132
c1554_g1_i1_d30_1509,.001,6,1
c1554_g1_i1_d30_1509,.001,12,1
c1554_g1_i1_d30_1509,.001,14,1
c1554_g1_i1_d30_1509,.001,18,1
c1554_g1_i1_d30_1509,.001,21,1
c1554_g1_i1_d30_1509,.001,24,1
c1554_g1_i1_d30_1509,13.03999093,26,13039.99093
c1554_g1_i1_d30_1509,65.36109806,30,14379441.57
c3421_g1_i1_d26_1446,.001,6,1
c3421_g1_i1_d26_1446,.001,12,1
c3421_g1_i1_d26_1446,.001,14,1
c3421_g1_i1_d26_1446,.001,18,1
c3421_g1_i1_d26_1446,.001,21,1
c3421_g1_i1_d26_1446,.001,24,1
c3421_g1_i1_d26_1446,0.024941488,26,24.9414878
c3421_g1_i1_d26_1446,.001,30,1
c3770_g4_i1_d26_1503,.001,6,1
c3770_g4_i1_d26_1503,.001,12,1
c3770_g4_i1_d26_1503,.001,14,1
c3770_g4_i1_d26_1503,.001,18,1
c3770_g4_i1_d26_1503,.001,21,1
c3770_g4_i1_d26_1503,.001,24,1
c3770_g4_i1_d26_1503,0.198028822,26,198.0288224
c3770_g4_i1_d26_1503,2.001064536,30,440234.198
c2417_g1_i1_d21_1281,.001,6,1
c2417_g1_i1_d21_1281,.001,12,1
c2417_g1_i1_d21_1281,.001,14,1
c2417_g1_i1_d21_1281,.001,18,1
c2417_g1_i1_d21_1281,.001,21,1
c2417_g1_i1_d21_1281,.001,24,1
c2417_g1_i1_d21_1281,0.099974785,26,99.97478504
c2417_g1_i1_d21_1281,1.270770213,30,279569.4469
c3239_g1_i1_d30_1653,.001,6,1
c3239_g1_i1_d30_1653,.001,12,1
c3239_g1_i1_d30_1653,.001,14,1
c3239_g1_i1_d30_1653,.001,18,1
c3239_g1_i1_d30_1653,.001,21,1
c3239_g1_i1_d30_1653,.001,24,1
c3239_g1_i1_d30_1653,0.029901851,26,29.9018508
c3239_g1_i1_d30_1653,.001,30,1
c3205_g2_i1_d26_1443,.001,6,1
c3205_g2_i1_d26_1443,.001,12,1
c3205_g2_i1_d26_1443,.001,14,1
c3205_g2_i1_d26_1443,.001,18,1
c3205_g2_i1_d26_1443,.001,21,1
c3205_g2_i1_d26_1443,.001,24,1
c3205_g2_i1_d26_1443,0.010243926,26,10.24392581
c3205_g2_i1_d26_1443,.001,30,1
c3290_g1_i1_d26_1337,.001,6,1
c3290_g1_i1_d26_1337,.001,12,1
c3290_g1_i1_d26_1337,.001,14,1
c3290_g1_i1_d26_1337,.001,18,1
c3290_g1_i1_d26_1337,.001,21,1
c3290_g1_i1_d26_1337,.001,24,1
c3290_g1_i1_d26_1337,0.025720622,26,25.72062226
c3290_g1_i1_d26_1337,.001,30,1
c3792_g1_i1_d26_1429,.001,6,1
c3792_g1_i1_d26_1429,.001,12,1
c3792_g1_i1_d26_1429,.001,14,1
c3792_g1_i1_d26_1429,.001,18,1
c3792_g1_i1_d26_1429,.001,21,1
c3792_g1_i1_d26_1429,.001,24,1
c3792_g1_i1_d26_1429,1.018751727,26,1018.751727
c3792_g1_i1_d26_1429,2.769128389,30,609208.2455
c3535_g1_i1_d26_1343,.001,6,1
c3535_g1_i1_d26_1343,.001,12,1
c3535_g1_i1_d26_1343,.001,14,1
c3535_g1_i1_d26_1343,.001,18,1
c3535_g1_i1_d26_1343,.001,21,1
c3535_g1_i1_d26_1343,.001,24,1
c3535_g1_i1_d26_1343,0.148643985,26,148.6439848
c3535_g1_i1_d26_1343,1.565420481,30,344392.5058
c3699_g1_i1_d26_1467,.001,6,1
c3699_g1_i1_d26_1467,.001,12,1
c3699_g1_i1_d26_1467,.001,14,1
c3699_g1_i1_d26_1467,.001,18,1
c3699_g1_i1_d26_1467,.001,21,1
c3699_g1_i1_d26_1467,.001,24,1
c3699_g1_i1_d26_1467,0.062362083,26,62.36208294
c3699_g1_i1_d26_1467,.001,30,1
c3790_g4_i1_d26_1454,.001,6,1
c3790_g4_i1_d26_1454,.001,12,1
c3790_g4_i1_d26_1454,.001,14,1
c3790_g4_i1_d26_1454,.001,18,1
c3790_g4_i1_d26_1454,.001,21,1
c3790_g4_i1_d26_1454,.001,24,1
c3790_g4_i1_d26_1454,0.027207514,26,27.20751373
c3790_g4_i1_d26_1454,.001,30,1
c2930_g1_i1_d26_1479,.001,6,1
c2930_g1_i1_d26_1479,.001,12,1
c2930_g1_i1_d26_1479,.001,14,1
c2930_g1_i1_d26_1479,.001,18,1
c2930_g1_i1_d26_1479,.001,21,1
c2930_g1_i1_d26_1479,.001,24,1
c2930_g1_i1_d26_1479,0.021131187,26,21.1311869
c2930_g1_i1_d26_1479,.001,30,1
c1610_g1_i1_d18_1332,.001,6,1
c1610_g1_i1_d18_1332,.001,12,1
c1610_g1_i1_d18_1332,.001,14,1
c1610_g1_i1_d18_1332,.001,18,1
c1610_g1_i1_d18_1332,.001,21,1
c1610_g1_i1_d18_1332,.001,24,1
c1610_g1_i1_d18_1332,0.017438414,26,17.43841352
c1610_g1_i1_d18_1332,.001,30,1
c3561_g1_i4_d30_1077,.001,6,1
c3561_g1_i4_d30_1077,.001,12,1
c3561_g1_i4_d30_1077,.001,14,1
c3561_g1_i4_d30_1077,.001,18,1
c3561_g1_i4_d30_1077,.001,21,1
c3561_g1_i4_d30_1077,.001,24,1
c3561_g1_i4_d30_1077,.001,26,1
c3561_g1_i4_d30_1077,0.022964364,30,5052.160058
c4078_g1_i1_d26_1362,.001,6,1
c4078_g1_i1_d26_1362,.001,12,1
c4078_g1_i1_d26_1362,.001,14,1
c4078_g1_i1_d26_1362,.001,18,1
c4078_g1_i1_d26_1362,.001,21,1
c4078_g1_i1_d26_1362,.001,24,1
c4078_g1_i1_d26_1362,.001,26,1
c4078_g1_i1_d26_1362,0.056908848,30,12519.94652
c3127_g1_i3_d30_939,.001,6,1
c3127_g1_i3_d30_939,.001,12,1
c3127_g1_i3_d30_939,.001,14,1
c3127_g1_i3_d30_939,.001,18,1
c3127_g1_i3_d30_939,.001,21,1
c3127_g1_i3_d30_939,.001,24,1
c3127_g1_i3_d30_939,.001,26,1
c3127_g1_i3_d30_939,0.113367911,30,24940.94037
c2560_g1_i1_d30_1261,.001,6,1
c2560_g1_i1_d30_1261,.001,12,1
c2560_g1_i1_d30_1261,.001,14,1
c2560_g1_i1_d30_1261,.001,18,1
c2560_g1_i1_d30_1261,.001,21,1
c2560_g1_i1_d30_1261,.001,24,1
c2560_g1_i1_d30_1261,.001,26,1
c2560_g1_i1_d30_1261,0.026117217,30,5745.787792
c4005_g2_i1_d30_1091,.001,6,1
c4005_g2_i1_d30_1091,.001,12,1
c4005_g2_i1_d30_1091,.001,14,1
c4005_g2_i1_d30_1091,.001,18,1
c4005_g2_i1_d30_1091,.001,21,1
c4005_g2_i1_d30_1091,.001,24,1
c4005_g2_i1_d30_1091,.001,26,1
c4005_g2_i1_d30_1091,0.017499969,30,3849.993253
c3948_g2_i4_d30_908,.001,6,1
c3948_g2_i4_d30_908,.001,12,1
c3948_g2_i4_d30_908,.001,14,1
c3948_g2_i4_d30_908,.001,18,1
c3948_g2_i4_d30_908,.001,21,1
c3948_g2_i4_d30_908,.001,24,1
c3948_g2_i4_d30_908,.001,26,1
c3948_g2_i4_d30_908,0.01345589,30,2960.295721
